goalTime,epochScnds,"Tottenham Hotspur
 Pts","Tottenham Hotspur
 F","Tottenham Hotspur
 A","Tottenham Hotspur
 GD","Liverpool
 Pts","Liverpool
 F","Liverpool
 A","Liverpool
 GD","Swansea City
 Pts","Swansea City
 F","Swansea City
 A","Swansea City
 GD","Aston Villa
 Pts","Aston Villa
 F","Aston Villa
 A","Aston Villa
 GD","Manchester City
 Pts","Manchester City
 F","Manchester City
 A","Manchester City
 GD","Stoke City
 Pts","Stoke City
 F","Stoke City
 A","Stoke City
 GD","Sunderland
 Pts","Sunderland
 F","Sunderland
 A","Sunderland
 GD","Newcastle United
 Pts","Newcastle United
 F","Newcastle United
 A","Newcastle United
 GD","West Ham United
 Pts","West Ham United
 F","West Ham United
 A","West Ham United
 GD","Norwich City
 Pts","Norwich City
 F","Norwich City
 A","Norwich City
 GD","Bournemouth
 Pts","Bournemouth
 F","Bournemouth
 A","Bournemouth
 GD","Crystal Palace
 Pts","Crystal Palace
 F","Crystal Palace
 A","Crystal Palace
 GD","Southampton
 Pts","Southampton
 F","Southampton
 A","Southampton
 GD","Leicester City
 Pts","Leicester City
 F","Leicester City
 A","Leicester City
 GD","Watford
 Pts","Watford
 F","Watford
 A","Watford
 GD","West Bromwich Albion
 Pts","West Bromwich Albion
 F","West Bromwich Albion
 A","West Bromwich Albion
 GD","Arsenal
 Pts","Arsenal
 F","Arsenal
 A","Arsenal
 GD","Chelsea
 Pts","Chelsea
 F","Chelsea
 A","Chelsea
 GD","Manchester United
 Pts","Manchester United
 F","Manchester United
 A","Manchester United
 GD","Everton
 Pts","Everton
 F","Everton
 A","Everton
 GD"
2015-09-28 20:40:24,1443469224,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,12,-4,15,13,6,7,6,7,10,-3,2,6,16,-10,3,5,11,-6,13,15,9,6,9,11,12,-1,7,9,11,-2,12,9,7,2,9,10,9,1,12,15,14,1,9,5,6,-1,8,6,9,-3,13,10,7,3,8,11,14,-3,16,12,5,7,12,11,7,4
2015-10-03 11:45:00,1443869100,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,12,-4,15,13,6,7,6,7,10,-3,2,6,16,-10,3,5,11,-6,13,15,9,6,9,11,12,-1,7,9,11,-2,13,9,7,2,9,10,9,1,12,15,14,1,9,5,6,-1,9,6,9,-3,13,10,7,3,8,11,14,-3,16,12,5,7,12,11,7,4
2015-10-03 13:09:33,1443874173,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,12,-4,15,13,6,7,6,7,10,-3,2,6,16,-10,3,5,11,-6,13,15,9,6,9,11,12,-1,7,9,11,-2,15,10,7,3,9,10,9,1,12,15,14,1,9,5,6,-1,8,6,10,-4,13,10,7,3,8,11,14,-3,16,12,5,7,12,11,7,4
2015-10-03 13:30:16,1443875416,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,12,-4,15,13,6,7,6,7,10,-3,2,6,16,-10,3,5,11,-6,13,15,9,6,9,11,12,-1,7,9,11,-2,15,11,7,4,9,10,9,1,12,15,14,1,9,5,6,-1,8,6,11,-5,13,10,7,3,8,11,14,-3,16,12,5,7,12,11,7,4
2015-10-03 15:00:00,1443880800,12,9,5,4,11,7,9,-2,9,8,8,0,5,8,12,-4,16,13,6,7,7,7,10,-3,3,6,16,-10,4,5,11,-6,14,15,9,6,10,11,12,-1,8,9,11,-2,15,11,7,4,9,10,9,1,13,15,14,1,10,5,6,-1,8,6,11,-5,13,10,7,3,8,11,14,-3,16,12,5,7,12,11,7,4
2015-10-03 15:09:44,1443881384,12,9,5,4,11,7,9,-2,9,8,8,0,5,8,12,-4,16,13,6,7,7,7,10,-3,5,7,16,-9,4,5,11,-6,13,15,10,5,10,11,12,-1,8,9,11,-2,15,11,7,4,9,10,9,1,13,15,14,1,10,5,6,-1,8,6,11,-5,13,10,7,3,8,11,14,-3,16,12,5,7,12,11,7,4
2015-10-03 15:17:01,1443881821,12,9,5,4,11,7,9,-2,9,8,8,0,5,8,12,-4,15,13,7,6,7,7,10,-3,5,7,16,-9,6,6,11,-5,13,15,10,5,10,11,12,-1,8,9,11,-2,15,11,7,4,9,10,9,1,13,15,14,1,10,5,6,-1,8,6,11,-5,13,10,7,3,8,11,14,-3,16,12,5,7,12,11,7,4
2015-10-03 15:21:49,1443882109,12,9,5,4,11,7,9,-2,9,8,8,0,5,8,12,-4,15,13,7,6,7,7,10,-3,5,8,16,-8,6,6,11,-5,13,15,11,4,10,11,12,-1,8,9,11,-2,15,11,7,4,9,10,9,1,13,15,14,1,10,5,6,-1,8,6,11,-5,13,10,7,3,8,11,14,-3,16,12,5,7,12,11,7,4
2015-10-03 15:27:12,1443882432,12,9,5,4,11,7,9,-2,9,8,8,0,5,8,12,-4,15,13,7,6,7,7,10,-3,5,8,16,-8,6,6,11,-5,13,15,11,4,9,11,13,-2,8,9,11,-2,15,11,7,4,9,10,9,1,15,16,14,2,10,5,6,-1,8,6,11,-5,13,10,7,3,8,11,14,-3,16,12,5,7,12,11,7,4
2015-10-03 15:27:53,1443882473,12,9,5,4,11,7,9,-2,9,8,8,0,5,8,12,-4,15,13,7,6,7,7,10,-3,5,8,16,-8,6,6,11,-5,13,15,11,4,9,11,13,-2,10,10,11,-1,15,11,7,4,9,10,9,1,15,16,14,2,9,5,7,-2,8,6,11,-5,13,10,7,3,8,11,14,-3,16,12,5,7,12,11,7,4
2015-10-03 15:41:17,1443883277,12,9,5,4,11,7,9,-2,9,8,8,0,5,8,12,-4,16,14,7,7,7,7,10,-3,5,8,16,-8,4,6,12,-6,13,15,11,4,9,11,13,-2,10,10,11,-1,15,11,7,4,9,10,9,1,15,16,14,2,9,5,7,-2,8,6,11,-5,13,10,7,3,8,11,14,-3,16,12,5,7,12,11,7,4
2015-10-03 15:44:46,1443883486,12,9,5,4,11,7,9,-2,9,8,8,0,5,8,12,-4,16,14,7,7,7,7,10,-3,5,8,16,-8,4,6,12,-6,13,15,11,4,9,11,13,-2,8,10,12,-2,15,11,7,4,9,10,9,1,15,16,14,2,10,6,7,-1,8,6,11,-5,13,10,7,3,8,11,14,-3,16,12,5,7,12,11,7,4
2015-10-03 15:45:39,1443883539,12,9,5,4,11,7,9,-2,9,8,8,0,5,8,12,-4,16,14,7,7,7,7,10,-3,5,8,17,-9,4,6,12,-6,13,16,11,5,9,11,13,-2,8,10,12,-2,15,11,7,4,9,10,9,1,15,16,14,2,10,6,7,-1,8,6,11,-5,13,10,7,3,8,11,14,-3,16,12,5,7,12,11,7,4
2015-10-03 16:04:35,1443884675,12,9,5,4,11,7,9,-2,9,8,8,0,5,8,12,-4,16,14,7,7,7,7,10,-3,5,8,17,-9,4,6,12,-6,13,16,11,5,9,11,14,-3,8,10,12,-2,15,11,7,4,9,10,9,1,15,17,14,3,10,6,7,-1,8,6,11,-5,13,10,7,3,8,11,14,-3,16,12,5,7,12,11,7,4
2015-10-03 16:06:48,1443884808,12,9,5,4,11,7,9,-2,9,8,8,0,5,8,12,-4,18,15,7,8,7,7,10,-3,5,8,17,-9,3,6,13,-7,13,16,11,5,9,11,14,-3,8,10,12,-2,15,11,7,4,9,10,9,1,15,17,14,3,10,6,7,-1,8,6,11,-5,13,10,7,3,8,11,14,-3,16,12,5,7,12,11,7,4
2015-10-03 16:08:01,1443884881,12,9,5,4,11,7,9,-2,9,8,8,0,5,8,12,-4,18,16,7,9,7,7,10,-3,5,8,17,-9,3,6,14,-8,13,16,11,5,9,11,14,-3,8,10,12,-2,15,11,7,4,9,10,9,1,15,17,14,3,10,6,7,-1,8,6,11,-5,13,10,7,3,8,11,14,-3,16,12,5,7,12,11,7,4
2015-10-03 16:10:25,1443885025,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,13,-5,18,16,7,9,9,8,10,-2,5,8,17,-9,3,6,14,-8,13,16,11,5,9,11,14,-3,8,10,12,-2,15,11,7,4,9,10,9,1,15,17,14,3,10,6,7,-1,8,6,11,-5,13,10,7,3,8,11,14,-3,16,12,5,7,12,11,7,4
2015-10-03 16:11:06,1443885066,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,13,-5,18,17,7,10,9,8,10,-2,5,8,17,-9,3,6,15,-9,13,16,11,5,9,11,14,-3,8,10,12,-2,15,11,7,4,9,10,9,1,15,17,14,3,10,6,7,-1,8,6,11,-5,13,10,7,3,8,11,14,-3,16,12,5,7,12,11,7,4
2015-10-03 16:17:12,1443885432,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,13,-5,18,18,7,11,9,8,10,-2,5,8,17,-9,3,6,16,-10,13,16,11,5,9,11,14,-3,8,10,12,-2,15,11,7,4,9,10,9,1,15,17,14,3,10,6,7,-1,8,6,11,-5,13,10,7,3,8,11,14,-3,16,12,5,7,12,11,7,4
2015-10-03 16:17:55,1443885475,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,13,-5,18,18,7,11,9,8,10,-2,3,8,18,-10,3,6,16,-10,14,17,11,6,9,11,14,-3,8,10,12,-2,15,11,7,4,9,10,9,1,15,17,14,3,10,6,7,-1,8,6,11,-5,13,10,7,3,8,11,14,-3,16,12,5,7,12,11,7,4
2015-10-03 16:19:51,1443885591,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,13,-5,18,19,7,12,9,8,10,-2,3,8,18,-10,3,6,17,-11,14,17,11,6,9,11,14,-3,8,10,12,-2,15,11,7,4,9,10,9,1,15,17,14,3,10,6,7,-1,8,6,11,-5,13,10,7,3,8,11,14,-3,16,12,5,7,12,11,7,4
2015-10-03 16:25:37,1443885937,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,13,-5,18,19,7,12,9,8,10,-2,3,8,18,-10,3,6,17,-11,14,17,11,6,9,12,14,-2,8,10,12,-2,15,11,7,4,9,10,9,1,15,17,15,2,10,6,7,-1,8,6,11,-5,13,10,7,3,8,11,14,-3,16,12,5,7,12,11,7,4
2015-10-03 16:30:00,1443886200,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,13,-5,18,19,7,12,9,8,10,-2,3,8,18,-10,3,6,17,-11,14,17,11,6,9,12,14,-2,8,10,12,-2,15,11,7,4,10,10,9,1,15,17,15,2,10,6,7,-1,8,6,11,-5,13,10,7,3,9,11,14,-3,16,12,5,7,12,11,7,4
2015-10-03 16:39:31,1443886771,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,13,-5,18,19,7,12,9,8,10,-2,3,8,18,-10,3,6,17,-11,14,17,11,6,9,12,14,-2,8,10,12,-2,15,11,7,4,9,10,10,0,15,17,15,2,10,6,7,-1,8,6,11,-5,13,10,7,3,11,12,14,-2,16,12,5,7,12,11,7,4
2015-10-03 17:13:00,1443888780,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,13,-5,18,19,7,12,9,8,10,-2,3,8,18,-10,3,6,17,-11,14,17,11,6,9,12,14,-2,8,10,12,-2,15,11,7,4,10,11,10,1,15,17,15,2,10,6,7,-1,8,6,11,-5,13,10,7,3,9,12,15,-3,16,12,5,7,12,11,7,4
2015-10-03 17:47:07,1443890827,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,13,-5,18,19,7,12,9,8,10,-2,3,8,18,-10,3,6,17,-11,14,17,11,6,9,12,14,-2,8,10,12,-2,15,11,7,4,12,12,10,2,15,17,15,2,10,6,7,-1,8,6,11,-5,13,10,7,3,8,12,16,-4,16,12,5,7,12,11,7,4
2015-10-03 17:59:28,1443891568,12,9,5,4,11,7,9,-2,9,8,8,0,4,8,13,-5,18,19,7,12,9,8,10,-2,3,8,18,-10,3,6,17,-11,14,17,11,6,9,12,14,-2,8,10,12,-2,15,11,7,4,12,13,10,3,15,17,15,2,10,6,7,-1,8,6,11,-5,13,10,7,3,8,12,17,-5,16,12,5,7,12,11,7,4
2015-10-04 12:30:00,1443958200,12,9,5,4,12,7,9,-2,9,8,8,0,4,8,13,-5,18,19,7,12,9,8,10,-2,3,8,18,-10,3,6,17,-11,14,17,11,6,9,12,14,-2,8,10,12,-2,15,11,7,4,12,13,10,3,15,17,15,2,10,6,7,-1,8,6,11,-5,13,10,7,3,8,12,17,-5,16,12,5,7,13,11,7,4
2015-10-04 13:10:59,1443960659,12,9,5,4,14,8,9,-1,9,8,8,0,4,8,13,-5,18,19,7,12,9,8,10,-2,3,8,18,-10,3,6,17,-11,14,17,11,6,9,12,14,-2,8,10,12,-2,15,11,7,4,12,13,10,3,15,17,15,2,10,6,7,-1,8,6,11,-5,13,10,7,3,8,12,17,-5,16,12,5,7,12,11,8,3
2015-10-04 13:15:59,1443960959,12,9,5,4,12,8,10,-2,9,8,8,0,4,8,13,-5,18,19,7,12,9,8,10,-2,3,8,18,-10,3,6,17,-11,14,17,11,6,9,12,14,-2,8,10,12,-2,15,11,7,4,12,13,10,3,15,17,15,2,10,6,7,-1,8,6,11,-5,13,10,7,3,8,12,17,-5,16,12,5,7,13,12,8,4
2015-10-04 15:00:00,1443967200,13,9,5,4,12,8,10,-2,10,8,8,0,4,8,13,-5,18,19,7,12,9,8,10,-2,3,8,18,-10,3,6,17,-11,14,17,11,6,9,12,14,-2,8,10,12,-2,15,11,7,4,12,13,10,3,15,17,15,2,10,6,7,-1,8,6,11,-5,14,10,7,3,8,12,17,-5,17,12,5,7,13,12,8,4
2015-10-04 15:05:12,1443967512,13,9,5,4,12,8,10,-2,10,8,8,0,4,8,13,-5,18,19,7,12,9,8,10,-2,3,8,18,-10,3,6,17,-11,14,17,11,6,9,12,14,-2,8,10,12,-2,15,11,7,4,12,13,10,3,15,17,15,2,10,6,7,-1,8,6,11,-5,16,11,7,4,8,12,17,-5,16,12,6,6,13,12,8,4
2015-10-04 15:06:26,1443967586,13,9,5,4,12,8,10,-2,10,8,8,0,4,8,13,-5,18,19,7,12,9,8,10,-2,3,8,18,-10,3,6,17,-11,14,17,11,6,9,12,14,-2,8,10,12,-2,15,11,7,4,12,13,10,3,15,17,15,2,10,6,7,-1,8,6,11,-5,16,12,7,5,8,12,17,-5,16,12,7,5,13,12,8,4
2015-10-04 15:15:19,1443968119,12,9,6,3,12,8,10,-2,12,9,8,1,4,8,13,-5,18,19,7,12,9,8,10,-2,3,8,18,-10,3,6,17,-11,14,17,11,6,9,12,14,-2,8,10,12,-2,15,11,7,4,12,13,10,3,15,17,15,2,10,6,7,-1,8,6,11,-5,16,12,7,5,8,12,17,-5,16,12,7,5,13,12,8,4
2015-10-04 15:19:00,1443968340,12,9,6,3,12,8,10,-2,12,9,8,1,4,8,13,-5,18,19,7,12,9,8,10,-2,3,8,18,-10,3,6,17,-11,14,17,11,6,9,12,14,-2,8,10,12,-2,15,11,7,4,12,13,10,3,15,17,15,2,10,6,7,-1,8,6,11,-5,16,13,7,6,8,12,17,-5,16,12,8,4,13,12,8,4
2015-10-04 15:26:41,1443968801,13,10,6,4,12,8,10,-2,10,9,9,0,4,8,13,-5,18,19,7,12,9,8,10,-2,3,8,18,-10,3,6,17,-11,14,17,11,6,9,12,14,-2,8,10,12,-2,15,11,7,4,12,13,10,3,15,17,15,2,10,6,7,-1,8,6,11,-5,16,13,7,6,8,12,17,-5,16,12,8,4,13,12,8,4
2015-10-04 15:30:51,1443969051,12,10,7,3,12,8,10,-2,12,10,9,1,4,8,13,-5,18,19,7,12,9,8,10,-2,3,8,18,-10,3,6,17,-11,14,17,11,6,9,12,14,-2,8,10,12,-2,15,11,7,4,12,13,10,3,15,17,15,2,10,6,7,-1,8,6,11,-5,16,13,7,6,8,12,17,-5,16,12,8,4,13,12,8,4
2015-10-04 16:21:26,1443972086,13,11,7,4,12,8,10,-2,10,10,10,0,4,8,13,-5,18,19,7,12,9,8,10,-2,3,8,18,-10,3,6,17,-11,14,17,11,6,9,12,14,-2,8,10,12,-2,15,11,7,4,12,13,10,3,15,17,15,2,10,6,7,-1,8,6,11,-5,16,13,7,6,8,12,17,-5,16,12,8,4,13,12,8,4
2015-10-17 11:45:00,1445078700,14,11,7,4,13,8,10,-2,10,10,10,0,4,8,13,-5,18,19,7,12,9,8,10,-2,3,8,18,-10,3,6,17,-11,14,17,11,6,9,12,14,-2,8,10,12,-2,15,11,7,4,12,13,10,3,15,17,15,2,10,6,7,-1,8,6,11,-5,16,13,7,6,8,12,17,-5,16,12,8,4,13,12,8,4
2015-10-17 15:00:00,1445090400,14,11,7,4,13,8,10,-2,10,10,10,0,5,8,13,-5,19,19,7,12,9,8,10,-2,4,8,18,-10,3,6,17,-11,15,17,11,6,9,12,14,-2,9,10,12,-2,16,11,7,4,13,13,10,3,16,17,15,2,10,6,7,-1,9,6,11,-5,16,13,7,6,9,12,17,-5,17,12,8,4,14,12,8,4
2015-10-17 15:06:48,1445090808,14,11,7,4,13,8,10,-2,10,10,10,0,5,8,13,-5,21,20,7,13,9,8,10,-2,4,8,18,-10,3,6,17,-11,15,17,11,6,9,12,14,-2,8,10,13,-3,16,11,7,4,13,13,10,3,16,17,15,2,10,6,7,-1,9,6,11,-5,16,13,7,6,9,12,17,-5,17,12,8,4,14,12,8,4
2015-10-17 15:10:23,1445091023,14,11,7,4,13,8,10,-2,10,10,10,0,5,8,13,-5,21,21,7,14,9,8,10,-2,4,8,18,-10,3,6,17,-11,15,17,11,6,9,12,14,-2,8,10,14,-4,16,11,7,4,13,13,10,3,16,17,15,2,10,6,7,-1,9,6,11,-5,16,13,7,6,9,12,17,-5,17,12,8,4,14,12,8,4
2015-10-17 15:17:42,1445091462,14,11,7,4,13,8,10,-2,10,10,10,0,5,8,13,-5,21,21,7,14,9,8,10,-2,4,8,18,-10,3,6,17,-11,15,17,11,6,9,12,14,-2,8,10,14,-4,16,11,7,4,13,13,10,3,16,17,15,2,10,6,7,-1,9,6,11,-5,16,13,7,6,9,12,17,-5,19,13,8,5,13,12,9,3
2015-10-17 15:20:22,1445091622,14,11,7,4,13,8,10,-2,10,10,10,0,5,8,13,-5,21,21,7,14,9,8,10,-2,4,8,18,-10,3,6,17,-11,15,17,11,6,9,12,14,-2,8,10,14,-4,16,11,7,4,15,14,10,4,15,17,16,1,10,6,7,-1,9,6,11,-5,16,13,7,6,9,12,17,-5,19,13,8,5,13,12,9,3
2015-10-17 15:21:17,1445091677,14,11,7,4,13,8,10,-2,10,10,10,0,5,8,13,-5,21,21,8,13,9,8,10,-2,4,8,18,-10,3,6,17,-11,15,17,11,6,9,12,14,-2,8,11,14,-3,16,11,7,4,15,14,10,4,15,17,16,1,10,6,7,-1,9,6,11,-5,16,13,7,6,9,12,17,-5,19,13,8,5,13,12,9,3
2015-10-17 15:21:44,1445091704,14,11,7,4,13,8,10,-2,10,10,10,0,5,8,13,-5,21,21,8,13,9,8,10,-2,4,8,18,-10,3,6,17,-11,15,17,11,6,9,12,14,-2,8,11,14,-3,16,11,7,4,15,14,10,4,15,17,16,1,10,6,7,-1,9,6,11,-5,16,13,7,6,9,12,17,-5,19,14,8,6,13,12,10,2
2015-10-17 15:21:58,1445091718,14,11,7,4,13,8,10,-2,10,10,10,0,5,8,13,-5,21,21,8,13,9,8,10,-2,4,8,18,-10,3,6,17,-11,17,18,11,7,9,12,14,-2,8,11,14,-3,15,11,8,3,15,14,10,4,15,17,16,1,10,6,7,-1,9,6,11,-5,16,13,7,6,9,12,17,-5,19,14,8,6,13,12,10,2
2015-10-17 15:24:44,1445091884,14,11,7,4,13,8,10,-2,10,10,10,0,5,8,13,-5,21,21,8,13,9,8,10,-2,4,8,18,-10,3,6,17,-11,15,18,12,6,9,12,14,-2,8,11,14,-3,16,12,8,4,15,14,10,4,15,17,16,1,10,6,7,-1,9,6,11,-5,16,13,7,6,9,12,17,-5,19,14,8,6,13,12,10,2
2015-10-17 15:28:15,1445092095,14,11,7,4,13,8,10,-2,10,10,10,0,5,8,13,-5,21,22,8,14,9,8,10,-2,4,8,18,-10,3,6,17,-11,15,18,12,6,9,12,14,-2,8,11,15,-4,16,12,8,4,15,14,10,4,15,17,16,1,10,6,7,-1,9,6,11,-5,16,13,7,6,9,12,17,-5,19,14,8,6,13,12,10,2
2015-10-17 15:33:23,1445092403,14,11,7,4,13,8,10,-2,10,10,10,0,4,8,14,-6,21,22,8,14,9,8,10,-2,4,8,18,-10,3,6,17,-11,15,18,12,6,9,12,14,-2,8,11,15,-4,16,12,8,4,15,14,10,4,15,17,16,1,10,6,7,-1,9,6,11,-5,16,13,7,6,11,13,17,-4,19,14,8,6,13,12,10,2
2015-10-17 15:36:08,1445092568,14,11,7,4,13,8,10,-2,10,10,10,0,4,8,14,-6,21,22,8,14,9,8,10,-2,4,8,18,-10,3,6,17,-11,15,18,12,6,9,12,14,-2,8,11,15,-4,16,12,8,4,15,15,10,5,15,17,17,0,10,6,7,-1,9,6,11,-5,16,13,7,6,11,13,17,-4,19,14,8,6,13,12,10,2
2015-10-17 15:47:09,1445093229,14,11,7,4,13,8,10,-2,10,10,10,0,4,8,14,-6,21,23,8,15,9,8,10,-2,4,8,18,-10,3,6,17,-11,15,18,12,6,9,12,14,-2,8,11,16,-5,16,12,8,4,15,15,10,5,15,17,17,0,10,6,7,-1,9,6,11,-5,16,13,7,6,11,13,17,-4,19,14,8,6,13,12,10,2
2015-10-17 16:09:17,1445094557,14,11,7,4,13,8,10,-2,10,10,10,0,4,8,15,-7,21,23,8,15,9,8,10,-2,4,8,18,-10,3,6,17,-11,15,18,12,6,9,12,14,-2,8,11,16,-5,16,12,8,4,15,15,10,5,15,17,17,0,10,6,7,-1,9,6,11,-5,16,13,7,6,11,14,17,-3,19,14,8,6,13,12,10,2
2015-10-17 16:09:34,1445094574,14,11,7,4,13,8,10,-2,10,10,10,0,4,8,15,-7,21,23,8,15,9,8,10,-2,3,8,19,-11,3,6,17,-11,15,18,12,6,9,12,14,-2,8,11,16,-5,16,12,8,4,15,15,10,5,15,17,17,0,10,6,7,-1,11,7,11,-4,16,13,7,6,11,14,17,-3,19,14,8,6,13,12,10,2
2015-10-17 16:17:15,1445095035,14,11,7,4,13,8,10,-2,10,10,10,0,4,8,15,-7,21,23,8,15,9,8,10,-2,3,8,19,-11,3,6,17,-11,15,18,12,6,9,12,14,-2,8,11,16,-5,16,12,8,4,15,15,10,5,15,17,17,0,10,6,7,-1,11,7,11,-4,16,13,7,6,11,14,17,-3,19,15,8,7,13,12,11,1
2015-10-17 16:24:45,1445095485,14,11,7,4,13,8,10,-2,10,10,10,0,4,8,15,-7,21,23,8,15,9,8,10,-2,3,8,19,-11,3,6,17,-11,15,18,12,6,9,12,14,-2,8,11,16,-5,16,12,8,4,15,15,11,4,15,18,17,1,10,6,7,-1,11,7,11,-4,16,13,7,6,11,14,17,-3,19,15,8,7,13,12,11,1
2015-10-17 16:30:00,1445095800,14,11,7,4,13,8,10,-2,10,10,10,0,4,8,15,-7,21,23,8,15,9,8,10,-2,3,8,19,-11,3,6,17,-11,15,18,12,6,9,12,14,-2,8,11,16,-5,16,12,8,4,15,15,11,4,15,18,17,1,11,6,7,-1,11,7,11,-4,17,13,7,6,11,14,17,-3,19,15,8,7,13,12,11,1
2015-10-17 16:44:20,1445096660,14,11,7,4,13,8,10,-2,10,10,10,0,4,8,15,-7,21,23,8,15,9,8,10,-2,3,8,19,-11,3,6,17,-11,17,19,12,7,9,12,14,-2,8,11,16,-5,15,12,9,3,15,15,11,4,15,18,17,1,11,6,7,-1,11,7,11,-4,17,13,7,6,11,14,17,-3,19,15,8,7,13,12,11,1
2015-10-17 16:47:00,1445096820,14,11,7,4,13,8,10,-2,10,10,10,0,4,8,15,-7,21,24,8,16,9,8,10,-2,3,8,19,-11,3,6,17,-11,17,19,12,7,9,12,14,-2,8,11,17,-6,15,12,9,3,15,15,11,4,15,18,17,1,11,6,7,-1,11,7,11,-4,17,13,7,6,11,14,17,-3,19,15,8,7,13,12,11,1
2015-10-17 16:49:59,1445096999,14,11,7,4,13,8,10,-2,10,10,10,0,4,8,15,-7,21,24,8,16,9,8,10,-2,3,8,19,-11,3,6,17,-11,17,19,12,7,9,12,14,-2,8,11,17,-6,15,12,9,3,13,15,12,3,16,19,17,2,11,6,7,-1,11,7,11,-4,17,13,7,6,11,14,17,-3,19,15,8,7,13,12,11,1
2015-10-17 16:50:34,1445097034,14,11,7,4,13,8,10,-2,10,10,10,0,4,8,15,-7,21,24,8,16,9,8,10,-2,3,8,19,-11,3,6,17,-11,17,20,12,8,9,12,14,-2,8,11,17,-6,15,12,10,2,13,15,12,3,16,19,17,2,11,6,7,-1,11,7,11,-4,17,13,7,6,11,14,17,-3,19,15,8,7,13,12,11,1
2015-10-17 17:48:21,1445100501,14,11,7,4,13,8,10,-2,10,10,10,0,4,8,15,-7,21,24,8,16,9,8,10,-2,3,8,19,-11,3,6,17,-11,17,20,12,8,9,12,14,-2,8,11,17,-6,15,12,10,2,13,15,12,3,16,19,17,2,10,6,8,-2,11,7,11,-4,19,14,7,7,11,14,17,-3,19,15,8,7,13,12,11,1
2015-10-17 17:53:31,1445100811,14,11,7,4,13,8,10,-2,10,10,10,0,4,8,15,-7,21,24,8,16,9,8,10,-2,3,8,19,-11,3,6,17,-11,17,20,12,8,9,12,14,-2,8,11,17,-6,15,12,10,2,13,15,12,3,16,19,17,2,10,6,9,-3,11,7,11,-4,19,15,7,8,11,14,17,-3,19,15,8,7,13,12,11,1
2015-10-17 17:59:40,1445101180,14,11,7,4,13,8,10,-2,10,10,10,0,4,8,15,-7,21,24,8,16,9,8,10,-2,3,8,19,-11,3,6,17,-11,17,20,12,8,9,12,14,-2,8,11,17,-6,15,12,10,2,13,15,12,3,16,19,17,2,10,6,10,-4,11,7,11,-4,19,16,7,9,11,14,17,-3,19,15,8,7,13,12,11,1
2015-10-18 15:00:00,1445176800,14,11,7,4,13,8,10,-2,10,10,10,0,4,8,15,-7,21,24,8,16,9,8,10,-2,3,8,19,-11,4,6,17,-11,17,20,12,8,10,12,14,-2,8,11,17,-6,15,12,10,2,13,15,12,3,16,19,17,2,10,6,10,-4,11,7,11,-4,19,16,7,9,11,14,17,-3,19,15,8,7,13,12,11,1
2015-10-18 15:13:51,1445177631,14,11,7,4,13,8,10,-2,10,10,10,0,4,8,15,-7,21,24,8,16,9,8,10,-2,3,8,19,-11,6,7,17,-10,17,20,12,8,9,12,15,-3,8,11,17,-6,15,12,10,2,13,15,12,3,16,19,17,2,10,6,10,-4,11,7,11,-4,19,16,7,9,11,14,17,-3,19,15,8,7,13,12,11,1
2015-10-18 15:19:53,1445177993,14,11,7,4,13,8,10,-2,10,10,10,0,4,8,15,-7,21,24,8,16,9,8,10,-2,3,8,19,-11,4,7,18,-11,17,20,12,8,10,13,15,-2,8,11,17,-6,15,12,10,2,13,15,12,3,16,19,17,2,10,6,10,-4,11,7,11,-4,19,16,7,9,11,14,17,-3,19,15,8,7,13,12,11,1
2015-10-18 15:25:11,1445178311,14,11,7,4,13,8,10,-2,10,10,10,0,4,8,15,-7,21,24,8,16,9,8,10,-2,3,8,19,-11,6,8,18,-10,17,20,12,8,9,13,16,-3,8,11,17,-6,15,12,10,2,13,15,12,3,16,19,17,2,10,6,10,-4,11,7,11,-4,19,16,7,9,11,14,17,-3,19,15,8,7,13,12,11,1
2015-10-18 15:32:07,1445178727,14,11,7,4,13,8,10,-2,10,10,10,0,4,8,15,-7,21,24,8,16,9,8,10,-2,3,8,19,-11,6,9,18,-9,17,20,12,8,9,13,17,-4,8,11,17,-6,15,12,10,2,13,15,12,3,16,19,17,2,10,6,10,-4,11,7,11,-4,19,16,7,9,11,14,17,-3,19,15,8,7,13,12,11,1
2015-10-18 15:33:54,1445178834,14,11,7,4,13,8,10,-2,10,10,10,0,4,8,15,-7,21,24,8,16,9,8,10,-2,3,8,19,-11,6,9,19,-10,17,20,12,8,9,14,17,-3,8,11,17,-6,15,12,10,2,13,15,12,3,16,19,17,2,10,6,10,-4,11,7,11,-4,19,16,7,9,11,14,17,-3,19,15,8,7,13,12,11,1
