goalTime,epochScnds,"Chelsea
Pts","Chelsea
F","Chelsea
A","Chelsea
GD","Manchester City
Pts","Manchester City
F","Manchester City
A","Manchester City
GD","Arsenal
Pts","Arsenal
F","Arsenal
A","Arsenal
GD","Manchester United
Pts","Manchester United
F","Manchester United
A","Manchester United
GD","Tottenham Hotspur
Pts","Tottenham Hotspur
F","Tottenham Hotspur
A","Tottenham Hotspur
GD","Liverpool
Pts","Liverpool
F","Liverpool
A","Liverpool
GD","Southampton
Pts","Southampton
F","Southampton
A","Southampton
GD","Swansea City
Pts","Swansea City
F","Swansea City
A","Swansea City
GD","Stoke City
Pts","Stoke City
F","Stoke City
A","Stoke City
GD","Crystal Palace
Pts","Crystal Palace
F","Crystal Palace
A","Crystal Palace
GD","Everton
Pts","Everton
F","Everton
A","Everton
GD","West Ham United
Pts","West Ham United
F","West Ham United
A","West Ham United
GD","West Bromwich Albion
Pts","West Bromwich Albion
F","West Bromwich Albion
A","West Bromwich Albion
GD","Leicester City
Pts","Leicester City
F","Leicester City
A","Leicester City
GD","Newcastle United
Pts","Newcastle United
F","Newcastle United
A","Newcastle United
GD","Sunderland
Pts","Sunderland
F","Sunderland
A","Sunderland
GD","Aston Villa
Pts","Aston Villa
F","Aston Villa
A","Aston Villa
GD","Bournemouth
Pts","Bournemouth
F","Bournemouth
A","Bournemouth
GD","Watford
Pts","Watford
F","Watford
A","Watford
GD","Norwich City
Pts","Norwich City
F","Norwich City
A","Norwich City
GD"
2015-09-13 14:08:47,1442149727,4,7,12,-5,15,11,0,11,10,5,3,2,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,8,7,5,2,2,3,7,-4,9,8,6,2,8,8,5,3,6,9,6,3,5,3,6,-3,8,8,5,3,2,2,5,-3,2,6,11,-5,4,4,5,-1,4,6,9,-3,6,3,4,-1,7,8,9,-1
2015-09-13 15:00:00,1442152800,4,7,12,-5,15,11,0,11,10,5,3,2,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,8,7,5,2,2,3,7,-4,9,8,6,2,8,8,5,3,6,9,6,3,5,3,6,-3,9,8,5,3,2,2,5,-3,2,6,11,-5,5,4,5,-1,4,6,9,-3,6,3,4,-1,7,8,9,-1
2015-09-13 15:38:53,1442155133,4,7,12,-5,15,11,0,11,10,5,3,2,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,8,7,5,2,2,3,7,-4,9,8,6,2,8,8,5,3,6,9,6,3,5,3,6,-3,8,8,6,2,2,2,5,-3,2,6,11,-5,7,5,5,0,4,6,9,-3,6,3,4,-1,7,8,9,-1
2015-09-13 16:21:08,1442157668,4,7,12,-5,15,11,0,11,10,5,3,2,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,8,7,5,2,2,3,7,-4,9,8,6,2,8,8,5,3,6,9,6,3,5,3,6,-3,8,8,7,1,2,2,5,-3,2,6,11,-5,7,6,5,1,4,6,9,-3,6,3,4,-1,7,8,9,-1
2015-09-13 16:29:32,1442158172,4,7,12,-5,15,11,0,11,10,5,3,2,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,8,7,5,2,2,3,7,-4,9,8,6,2,8,8,5,3,6,9,6,3,5,3,6,-3,8,9,7,2,2,2,5,-3,2,6,11,-5,7,6,6,0,4,6,9,-3,6,3,4,-1,7,8,9,-1
2015-09-13 16:39:46,1442158786,4,7,12,-5,15,11,0,11,10,5,3,2,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,8,7,5,2,2,3,7,-4,9,8,6,2,8,8,5,3,6,9,6,3,5,3,6,-3,9,10,7,3,2,2,5,-3,2,6,11,-5,5,6,7,-1,4,6,9,-3,6,3,4,-1,7,8,9,-1
2015-09-13 16:46:54,1442159214,4,7,12,-5,15,11,0,11,10,5,3,2,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,8,7,5,2,2,3,7,-4,9,8,6,2,8,8,5,3,6,9,6,3,5,3,6,-3,11,11,7,4,2,2,5,-3,2,6,11,-5,4,6,8,-2,4,6,9,-3,6,3,4,-1,7,8,9,-1
2015-09-14 19:00:00,1442253600,4,7,12,-5,15,11,0,11,10,5,3,2,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,8,7,5,2,2,3,7,-4,9,8,6,2,8,8,5,3,7,9,6,3,5,3,6,-3,11,11,7,4,3,2,5,-3,2,6,11,-5,4,6,8,-2,4,6,9,-3,6,3,4,-1,7,8,9,-1
2015-09-14 19:08:36,1442254116,4,7,12,-5,15,11,0,11,10,5,3,2,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,8,7,5,2,2,3,7,-4,9,8,6,2,8,8,5,3,9,10,6,4,5,3,6,-3,11,11,7,4,2,2,6,-4,2,6,11,-5,4,6,8,-2,4,6,9,-3,6,3,4,-1,7,8,9,-1
2015-09-14 20:03:39,1442257419,4,7,12,-5,15,11,0,11,10,5,3,2,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,8,7,5,2,2,3,7,-4,9,8,6,2,8,8,5,3,9,11,6,5,5,3,6,-3,11,11,7,4,2,2,7,-5,2,6,11,-5,4,6,8,-2,4,6,9,-3,6,3,4,-1,7,8,9,-1
2015-09-19 11:45:00,1442659500,5,7,12,-5,15,11,0,11,11,5,3,2,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,8,7,5,2,2,3,7,-4,9,8,6,2,8,8,5,3,9,11,6,5,5,3,6,-3,11,11,7,4,2,2,7,-5,2,6,11,-5,4,6,8,-2,4,6,9,-3,6,3,4,-1,7,8,9,-1
2015-09-19 12:55:56,1442663756,7,8,12,-4,15,11,0,11,10,5,4,1,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,8,7,5,2,2,3,7,-4,9,8,6,2,8,8,5,3,9,11,6,5,5,3,6,-3,11,11,7,4,2,2,7,-5,2,6,11,-5,4,6,8,-2,4,6,9,-3,6,3,4,-1,7,8,9,-1
2015-09-19 13:33:49,1442666029,7,9,12,-3,15,11,0,11,10,5,5,0,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,8,7,5,2,2,3,7,-4,9,8,6,2,8,8,5,3,9,11,6,5,5,3,6,-3,11,11,7,4,2,2,7,-5,2,6,11,-5,4,6,8,-2,4,6,9,-3,6,3,4,-1,7,8,9,-1
2015-09-19 15:00:00,1442671200,7,9,12,-3,15,11,0,11,10,5,5,0,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,9,7,5,2,3,3,7,-4,9,8,6,2,9,8,5,3,9,11,6,5,6,3,6,-3,12,11,7,4,3,2,7,-5,3,6,11,-5,5,6,8,-2,5,6,9,-3,7,3,4,-1,7,8,9,-1
2015-09-19 15:03:31,1442671411,7,9,12,-3,15,11,0,11,10,5,5,0,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,9,7,5,2,3,3,7,-4,9,8,6,2,9,8,5,3,9,11,6,5,6,3,6,-3,12,11,7,4,3,2,7,-5,2,6,12,-6,5,6,8,-2,7,7,9,-2,7,3,4,-1,7,8,9,-1
2015-09-19 15:08:02,1442671682,7,9,12,-3,15,11,0,11,10,5,5,0,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,9,7,5,2,3,3,7,-4,9,8,6,2,9,8,5,3,9,11,6,5,6,3,6,-3,12,11,7,4,3,2,7,-5,2,6,13,-7,5,6,8,-2,7,8,9,-1,7,3,4,-1,7,8,9,-1
2015-09-19 15:09:08,1442671748,7,9,12,-3,15,11,0,11,10,5,5,0,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,9,7,5,2,3,3,7,-4,9,8,6,2,9,8,5,3,9,11,6,5,6,3,6,-3,12,11,7,4,2,2,8,-6,2,6,13,-7,5,6,8,-2,7,8,9,-1,9,4,4,0,7,8,9,-1
2015-09-19 15:12:09,1442671929,7,9,12,-3,15,11,0,11,10,5,5,0,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,9,7,5,2,5,4,7,-3,9,8,6,2,9,8,5,3,9,11,6,5,6,3,6,-3,11,11,8,3,2,2,8,-6,2,6,13,-7,5,6,8,-2,7,8,9,-1,9,4,4,0,7,8,9,-1
2015-09-19 15:19:32,1442672372,7,9,12,-3,15,11,0,11,10,5,5,0,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,9,7,5,2,5,5,7,-2,9,8,6,2,9,8,5,3,9,11,6,5,6,3,6,-3,11,11,9,2,2,2,8,-6,2,6,13,-7,5,6,8,-2,7,8,9,-1,9,4,4,0,7,8,9,-1
2015-09-19 15:27:53,1442672873,7,9,12,-3,15,11,0,11,10,5,5,0,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,9,7,5,2,5,5,7,-2,9,8,6,2,9,8,5,3,9,11,6,5,6,3,6,-3,11,11,9,2,2,2,9,-7,2,6,13,-7,5,6,8,-2,7,8,9,-1,9,5,4,1,7,8,9,-1
2015-09-19 15:38:55,1442673535,7,9,12,-3,15,11,0,11,10,5,5,0,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,9,7,5,2,5,5,7,-2,9,8,6,2,9,8,5,3,9,11,6,5,8,4,6,-2,11,11,9,2,2,2,9,-7,2,6,13,-7,4,6,9,-3,7,8,9,-1,9,5,4,1,7,8,9,-1
2015-09-19 16:07:08,1442675228,7,9,12,-3,15,11,0,11,10,5,5,0,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,9,7,5,2,5,5,8,-3,9,8,6,2,9,8,5,3,9,11,6,5,8,4,6,-2,11,12,9,3,2,2,9,-7,2,6,13,-7,4,6,9,-3,7,8,9,-1,9,5,4,1,7,8,9,-1
2015-09-19 16:18:59,1442675939,7,9,12,-3,15,11,0,11,10,5,5,0,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,9,7,5,2,5,5,8,-3,9,8,6,2,9,8,5,3,9,11,6,5,8,4,6,-2,11,12,9,3,2,3,9,-6,2,6,13,-7,4,6,9,-3,7,8,9,-1,9,5,5,0,7,8,9,-1
2015-09-19 16:24:51,1442676291,7,9,12,-3,15,11,0,11,10,5,5,0,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,9,7,5,2,3,5,9,-4,9,8,6,2,9,8,5,3,9,11,6,5,8,4,6,-2,12,13,9,4,2,3,9,-6,2,6,13,-7,4,6,9,-3,7,8,9,-1,9,5,5,0,7,8,9,-1
2015-09-19 16:30:00,1442676600,7,9,12,-3,16,11,0,11,10,5,5,0,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,9,7,5,2,3,5,9,-4,9,8,6,2,9,8,5,3,10,11,6,5,8,4,6,-2,12,13,9,4,2,3,9,-6,2,6,13,-7,4,6,9,-3,7,8,9,-1,9,5,5,0,7,8,9,-1
2015-09-19 16:35:21,1442676921,7,9,12,-3,15,11,1,10,10,5,5,0,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,9,7,5,2,3,5,9,-4,9,8,6,2,9,8,5,3,12,12,6,6,8,4,6,-2,12,13,9,4,2,3,9,-6,2,6,13,-7,4,6,9,-3,7,8,9,-1,9,5,5,0,7,8,9,-1
2015-09-19 17:00:49,1442678449,7,9,12,-3,15,11,2,9,10,5,5,0,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,9,7,5,2,3,5,9,-4,9,8,6,2,9,8,5,3,12,13,6,7,8,4,6,-2,12,13,9,4,2,3,9,-6,2,6,13,-7,4,6,9,-3,7,8,9,-1,9,5,5,0,7,8,9,-1
2015-09-19 17:16:13,1442679373,7,9,12,-3,15,12,2,10,10,5,5,0,10,6,3,3,6,4,4,0,7,3,6,-3,6,5,5,0,9,7,5,2,3,5,9,-4,9,8,6,2,9,8,5,3,12,13,7,6,8,4,6,-2,12,13,9,4,2,3,9,-6,2,6,13,-7,4,6,9,-3,7,8,9,-1,9,5,5,0,7,8,9,-1
2015-09-20 12:30:00,1442748600,7,9,12,-3,15,12,2,10,10,5,5,0,10,6,3,3,7,4,4,0,7,3,6,-3,6,5,5,0,9,7,5,2,3,5,9,-4,10,8,6,2,9,8,5,3,12,13,7,6,8,4,6,-2,12,13,9,4,2,3,9,-6,2,6,13,-7,4,6,9,-3,7,8,9,-1,9,5,5,0,7,8,9,-1
2015-09-20 13:53:25,1442753605,7,9,12,-3,15,12,2,10,10,5,5,0,10,6,3,3,9,5,4,1,7,3,6,-3,6,5,5,0,9,7,5,2,3,5,9,-4,9,8,7,1,9,8,5,3,12,13,7,6,8,4,6,-2,12,13,9,4,2,3,9,-6,2,6,13,-7,4,6,9,-3,7,8,9,-1,9,5,5,0,7,8,9,-1
2015-09-20 15:00:00,1442757600,7,9,12,-3,15,12,2,10,10,5,5,0,11,6,3,3,9,5,4,1,8,3,6,-3,7,5,5,0,9,7,5,2,3,5,9,-4,9,8,7,1,9,8,5,3,12,13,7,6,8,4,6,-2,12,13,9,4,2,3,9,-6,2,6,13,-7,4,6,9,-3,7,8,9,-1,9,5,5,0,8,8,9,-1
2015-09-20 15:12:29,1442758349,7,9,12,-3,15,12,2,10,10,5,5,0,10,6,4,2,9,5,4,1,8,3,6,-3,9,6,5,1,9,7,5,2,3,5,9,-4,9,8,7,1,9,8,5,3,12,13,7,6,8,4,6,-2,12,13,9,4,2,3,9,-6,2,6,13,-7,4,6,9,-3,7,8,9,-1,9,5,5,0,8,8,9,-1
2015-09-20 15:33:58,1442759638,7,9,12,-3,15,12,2,10,10,5,5,0,11,7,4,3,9,5,4,1,8,3,6,-3,7,6,6,0,9,7,5,2,3,5,9,-4,9,8,7,1,9,8,5,3,12,13,7,6,8,4,6,-2,12,13,9,4,2,3,9,-6,2,6,13,-7,4,6,9,-3,7,8,9,-1,9,5,5,0,8,8,9,-1
2015-09-20 16:04:02,1442761442,7,9,12,-3,15,12,2,10,10,5,5,0,11,7,4,3,9,5,4,1,10,4,6,-2,7,6,6,0,9,7,5,2,3,5,9,-4,9,8,7,1,9,8,5,3,12,13,7,6,8,4,6,-2,12,13,9,4,2,3,9,-6,2,6,13,-7,4,6,9,-3,7,8,9,-1,9,5,5,0,7,8,10,-2
2015-09-20 16:06:01,1442761561,7,9,12,-3,15,12,2,10,10,5,5,0,13,8,4,4,9,5,4,1,10,4,6,-2,6,6,7,-1,9,7,5,2,3,5,9,-4,9,8,7,1,9,8,5,3,12,13,7,6,8,4,6,-2,12,13,9,4,2,3,9,-6,2,6,13,-7,4,6,9,-3,7,8,9,-1,9,5,5,0,7,8,10,-2
2015-09-20 16:17:05,1442762225,7,9,12,-3,15,12,2,10,10,5,5,0,13,8,4,4,9,5,4,1,8,4,7,-3,6,6,7,-1,9,7,5,2,3,5,9,-4,9,8,7,1,9,8,5,3,12,13,7,6,8,4,6,-2,12,13,9,4,2,3,9,-6,2,6,13,-7,4,6,9,-3,7,8,9,-1,9,5,5,0,8,9,10,-1
2015-09-20 16:24:12,1442762652,7,9,12,-3,15,12,2,10,10,5,5,0,13,9,4,5,9,5,4,1,8,4,7,-3,6,6,8,-2,9,7,5,2,3,5,9,-4,9,8,7,1,9,8,5,3,12,13,7,6,8,4,6,-2,12,13,9,4,2,3,9,-6,2,6,13,-7,4,6,9,-3,7,8,9,-1,9,5,5,0,8,9,10,-1
2015-09-20 16:41:54,1442763714,7,9,12,-3,15,12,2,10,10,5,5,0,13,9,5,4,9,5,4,1,8,4,7,-3,6,7,8,-1,9,7,5,2,3,5,9,-4,9,8,7,1,9,8,5,3,12,13,7,6,8,4,6,-2,12,13,9,4,2,3,9,-6,2,6,13,-7,4,6,9,-3,7,8,9,-1,9,5,5,0,8,9,10,-1
2015-09-26 11:45:00,1443264300,7,9,12,-3,16,12,2,10,10,5,5,0,13,9,5,4,10,5,4,1,8,4,7,-3,6,7,8,-1,9,7,5,2,3,5,9,-4,9,8,7,1,9,8,5,3,12,13,7,6,8,4,6,-2,12,13,9,4,2,3,9,-6,2,6,13,-7,4,6,9,-3,7,8,9,-1,9,5,5,0,8,9,10,-1
2015-09-26 12:09:27,1443265767,7,9,12,-3,18,13,2,11,10,5,5,0,13,9,5,4,9,5,5,0,8,4,7,-3,6,7,8,-1,9,7,5,2,3,5,9,-4,9,8,7,1,9,8,5,3,12,13,7,6,8,4,6,-2,12,13,9,4,2,3,9,-6,2,6,13,-7,4,6,9,-3,7,8,9,-1,9,5,5,0,8,9,10,-1
2015-09-26 12:29:27,1443266967,7,9,12,-3,16,13,3,10,10,5,5,0,13,9,5,4,10,6,5,1,8,4,7,-3,6,7,8,-1,9,7,5,2,3,5,9,-4,9,8,7,1,9,8,5,3,12,13,7,6,8,4,6,-2,12,13,9,4,2,3,9,-6,2,6,13,-7,4,6,9,-3,7,8,9,-1,9,5,5,0,8,9,10,-1
2015-09-26 12:50:48,1443268248,7,9,12,-3,15,13,4,9,10,5,5,0,13,9,5,4,12,7,5,2,8,4,7,-3,6,7,8,-1,9,7,5,2,3,5,9,-4,9,8,7,1,9,8,5,3,12,13,7,6,8,4,6,-2,12,13,9,4,2,3,9,-6,2,6,13,-7,4,6,9,-3,7,8,9,-1,9,5,5,0,8,9,10,-1
2015-09-26 13:01:36,1443268896,7,9,12,-3,15,13,5,8,10,5,5,0,13,9,5,4,12,8,5,3,8,4,7,-3,6,7,8,-1,9,7,5,2,3,5,9,-4,9,8,7,1,9,8,5,3,12,13,7,6,8,4,6,-2,12,13,9,4,2,3,9,-6,2,6,13,-7,4,6,9,-3,7,8,9,-1,9,5,5,0,8,9,10,-1
2015-09-26 13:19:27,1443269967,7,9,12,-3,15,13,6,7,10,5,5,0,13,9,5,4,12,9,5,4,8,4,7,-3,6,7,8,-1,9,7,5,2,3,5,9,-4,9,8,7,1,9,8,5,3,12,13,7,6,8,4,6,-2,12,13,9,4,2,3,9,-6,2,6,13,-7,4,6,9,-3,7,8,9,-1,9,5,5,0,8,9,10,-1
2015-09-26 15:00:00,1443276000,7,9,12,-3,15,13,6,7,11,5,5,0,14,9,5,4,12,9,5,4,9,4,7,-3,7,7,8,-1,10,7,5,2,4,5,9,-4,9,8,7,1,9,8,5,3,13,13,7,6,8,4,6,-2,13,13,9,4,2,3,9,-6,3,6,13,-7,5,6,9,-3,8,8,9,-1,9,5,5,0,9,9,10,-1
2015-09-26 15:01:06,1443276066,7,9,12,-3,15,13,6,7,11,5,5,0,14,9,5,4,12,9,5,4,11,5,7,-2,7,7,8,-1,10,7,5,2,4,5,9,-4,9,8,7,1,9,8,5,3,13,13,7,6,8,4,6,-2,13,13,9,4,2,3,9,-6,3,6,13,-7,4,6,10,-4,8,8,9,-1,9,5,5,0,9,9,10,-1
2015-09-26 15:08:22,1443276502,7,9,12,-3,15,13,6,7,11,5,5,0,14,9,5,4,12,9,5,4,11,5,7,-2,7,7,8,-1,10,7,5,2,4,5,9,-4,9,8,7,1,9,8,5,3,12,13,8,5,8,4,6,-2,13,13,9,4,2,3,9,-6,3,6,13,-7,4,6,10,-4,8,8,9,-1,9,5,5,0,11,10,10,0
2015-09-26 15:10:23,1443276623,7,9,12,-3,15,13,6,7,11,5,5,0,14,9,5,4,12,9,5,4,11,5,7,-2,9,8,8,0,9,7,6,1,4,5,9,-4,9,8,7,1,9,8,5,3,12,13,8,5,8,4,6,-2,13,13,9,4,2,3,9,-6,3,6,13,-7,4,6,10,-4,8,8,9,-1,9,5,5,0,11,10,10,0
2015-09-26 15:12:12,1443276732,7,9,12,-3,15,13,6,7,10,5,6,-1,14,9,5,4,12,9,5,4,11,5,7,-2,9,8,8,0,9,7,6,1,4,5,9,-4,9,8,7,1,9,8,5,3,12,13,8,5,8,4,6,-2,15,14,9,5,2,3,9,-6,3,6,13,-7,4,6,10,-4,8,8,9,-1,9,5,5,0,11,10,10,0
2015-09-26 15:17:31,1443277051,7,9,12,-3,15,13,6,7,11,6,6,0,14,9,5,4,12,9,5,4,11,5,7,-2,9,8,8,0,9,7,6,1,4,5,9,-4,9,8,7,1,9,8,5,3,12,13,8,5,8,4,6,-2,13,14,10,4,2,3,9,-6,3,6,13,-7,4,6,10,-4,8,8,9,-1,9,5,5,0,11,10,10,0
2015-09-26 15:31:36,1443277896,7,9,12,-3,15,13,6,7,11,6,6,0,14,9,5,4,12,9,5,4,11,5,7,-2,9,8,8,0,9,7,6,1,6,6,9,-3,9,8,7,1,9,8,5,3,12,13,8,5,8,4,6,-2,13,14,10,4,2,3,9,-6,3,6,13,-7,4,6,10,-4,7,8,10,-2,9,5,5,0,11,10,10,0
2015-09-26 15:32:53,1443277973,7,9,12,-3,15,13,6,7,13,7,6,1,14,9,5,4,12,9,5,4,11,5,7,-2,9,8,8,0,9,7,6,1,6,6,9,-3,9,8,7,1,9,8,5,3,12,13,8,5,8,4,6,-2,12,14,11,3,2,3,9,-6,3,6,13,-7,4,6,10,-4,7,8,10,-2,9,5,5,0,11,10,10,0
2015-09-26 15:32:58,1443277978,7,9,12,-3,15,13,6,7,13,7,6,1,14,9,5,4,12,9,5,4,11,5,7,-2,9,8,8,0,9,7,6,1,6,6,9,-3,9,8,7,1,9,8,5,3,13,14,8,6,8,4,6,-2,12,14,11,3,2,3,9,-6,3,6,13,-7,4,6,10,-4,7,8,10,-2,9,5,5,0,9,10,11,-1
2015-09-26 15:48:20,1443278900,7,9,12,-3,15,13,6,7,13,7,6,1,16,10,5,5,12,9,5,4,11,5,7,-2,9,8,8,0,9,7,6,1,6,6,9,-3,9,8,7,1,9,8,5,3,13,14,8,6,8,4,6,-2,12,14,11,3,2,3,9,-6,2,6,14,-8,4,6,10,-4,7,8,10,-2,9,5,5,0,9,10,11,-1
2015-09-26 16:05:35,1443279935,7,9,12,-3,15,13,6,7,13,7,6,1,16,11,5,6,12,9,5,4,11,5,7,-2,9,8,8,0,9,7,6,1,6,6,9,-3,9,8,7,1,9,8,5,3,13,14,8,6,8,4,6,-2,12,14,11,3,2,3,9,-6,2,6,15,-9,4,6,10,-4,7,8,10,-2,9,5,5,0,9,10,11,-1
2015-09-26 16:11:26,1443280286,7,9,12,-3,15,13,6,7,13,7,6,1,16,11,5,6,12,9,5,4,11,5,7,-2,9,9,8,1,9,7,7,0,6,6,9,-3,9,8,7,1,9,8,5,3,13,14,8,6,8,4,6,-2,12,14,11,3,2,3,9,-6,2,6,15,-9,4,6,10,-4,7,8,10,-2,9,5,5,0,9,10,11,-1
2015-09-26 16:14:05,1443280445,7,9,12,-3,15,13,6,7,13,8,6,2,16,11,5,6,12,9,5,4,11,5,7,-2,9,9,8,1,9,7,7,0,6,6,9,-3,9,8,7,1,9,8,5,3,13,14,8,6,8,4,6,-2,12,14,12,2,2,3,9,-6,2,6,15,-9,4,6,10,-4,7,8,10,-2,9,5,5,0,9,10,11,-1
2015-09-26 16:14:08,1443280448,7,9,12,-3,15,13,6,7,13,8,6,2,16,11,5,6,12,9,5,4,11,6,7,-1,9,9,8,1,9,7,7,0,6,6,9,-3,9,8,7,1,9,8,5,3,13,14,8,6,8,4,6,-2,12,14,12,2,2,3,9,-6,2,6,15,-9,4,6,11,-5,7,8,10,-2,9,5,5,0,9,10,11,-1
2015-09-26 16:18:29,1443280709,7,9,12,-3,15,13,6,7,13,8,6,2,16,11,5,6,12,9,5,4,11,6,7,-1,9,10,8,2,9,7,8,-1,6,6,9,-3,9,8,7,1,9,8,5,3,13,14,8,6,8,4,6,-2,12,14,12,2,2,3,9,-6,2,6,15,-9,4,6,11,-5,7,8,10,-2,9,5,5,0,9,10,11,-1
2015-09-26 16:21:18,1443280878,7,9,12,-3,15,13,6,7,13,8,6,2,16,11,5,6,12,9,5,4,11,6,8,-2,9,10,8,2,9,7,8,-1,6,6,9,-3,9,8,7,1,9,8,5,3,13,14,8,6,8,4,6,-2,12,14,12,2,2,3,9,-6,2,6,15,-9,4,7,11,-4,7,8,10,-2,9,5,5,0,9,10,11,-1
2015-09-26 16:22:28,1443280948,7,9,12,-3,15,13,6,7,13,8,6,2,16,11,5,6,12,9,5,4,11,7,8,-1,9,10,8,2,9,7,8,-1,6,6,9,-3,9,8,7,1,9,8,5,3,13,14,8,6,8,4,6,-2,12,14,12,2,2,3,9,-6,2,6,15,-9,4,7,12,-5,7,8,10,-2,9,5,5,0,9,10,11,-1
2015-09-26 16:26:08,1443281168,7,9,12,-3,15,13,6,7,13,8,6,2,16,11,5,6,12,9,5,4,11,7,9,-2,9,10,8,2,9,7,8,-1,6,6,9,-3,9,8,7,1,9,8,5,3,13,14,8,6,8,4,6,-2,12,14,12,2,2,3,9,-6,2,6,15,-9,4,8,12,-4,7,8,10,-2,9,5,5,0,9,10,11,-1
2015-09-26 16:30:00,1443281400,8,9,12,-3,15,13,6,7,13,8,6,2,16,11,5,6,12,9,5,4,11,7,9,-2,9,10,8,2,9,7,8,-1,6,6,9,-3,9,8,7,1,9,8,5,3,13,14,8,6,8,4,6,-2,12,14,12,2,3,3,9,-6,2,6,15,-9,4,8,12,-4,7,8,10,-2,9,5,5,0,9,10,11,-1
2015-09-26 16:37:23,1443281843,8,9,12,-3,15,13,6,7,13,9,6,3,16,11,5,6,12,9,5,4,11,7,9,-2,9,10,8,2,9,7,8,-1,6,6,9,-3,9,8,7,1,9,8,5,3,13,14,8,6,8,4,6,-2,12,14,13,1,3,3,9,-6,2,6,15,-9,4,8,12,-4,7,8,10,-2,9,5,5,0,9,10,11,-1
2015-09-26 16:39:23,1443281963,8,9,12,-3,15,13,6,7,13,9,6,3,16,11,5,6,12,9,5,4,11,7,9,-2,9,10,8,2,9,7,8,-1,6,6,9,-3,9,8,7,1,9,8,5,3,12,14,9,5,8,4,6,-2,12,14,13,1,3,3,9,-6,2,6,15,-9,4,8,12,-4,7,8,10,-2,9,5,5,0,11,11,11,0
2015-09-26 16:39:50,1443281990,8,9,12,-3,15,13,6,7,13,9,6,3,16,11,5,6,12,9,5,4,11,7,9,-2,9,10,8,2,9,7,8,-1,4,6,10,-4,9,8,7,1,9,8,5,3,12,14,9,5,8,4,6,-2,12,14,13,1,3,3,9,-6,2,6,15,-9,4,8,12,-4,8,9,10,-1,9,5,5,0,11,11,11,0
2015-09-26 16:41:03,1443282063,8,9,12,-3,15,13,6,7,13,9,6,3,16,11,5,6,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,4,6,10,-4,9,8,7,1,9,8,5,3,12,14,9,5,8,4,6,-2,12,14,13,1,3,3,9,-6,2,6,15,-9,4,8,12,-4,8,9,10,-1,9,5,5,0,11,11,11,0
2015-09-26 16:45:23,1443282323,8,9,12,-3,15,13,6,7,13,9,7,2,16,11,5,6,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,4,6,10,-4,9,8,7,1,9,8,5,3,12,14,9,5,8,4,6,-2,12,15,13,2,3,3,9,-6,2,6,15,-9,4,8,12,-4,8,9,10,-1,9,5,5,0,11,11,11,0
2015-09-26 16:47:01,1443282421,8,9,12,-3,15,13,6,7,13,9,7,2,16,11,5,6,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,6,7,10,-3,9,8,7,1,9,8,5,3,12,14,9,5,8,4,6,-2,12,15,13,2,3,3,9,-6,2,6,15,-9,4,8,12,-4,7,9,11,-2,9,5,5,0,11,11,11,0
2015-09-26 16:49:05,1443282545,8,9,12,-3,15,13,6,7,13,9,7,2,16,11,5,6,12,9,5,4,11,7,9,-2,9,10,9,1,9,8,8,0,6,7,10,-3,9,8,7,1,9,8,5,3,13,15,9,6,8,4,6,-2,12,15,13,2,3,3,9,-6,2,6,15,-9,4,8,12,-4,7,9,11,-2,9,5,5,0,9,11,12,-1
